"organisation_name"	"LAU_comb"	"organisation_latitude"	"organisation_longitude"	"year"	"sector"	"polygon_area"	"CoM_emis"	"EDGAR_emis"	"organisation_id"	"lau_population_2019_elab"	"population_adhesion"	"country_code.x"	"country_code.y"	"population"	"population2"	"population3"	"country"
"Rethymno"	"EL73010414,EL73010413,EL73010412,EL73010411,EL73010410,EL73010409,EL73010408,EL73010407,EL73010406,EL73010405,EL73010404,EL73010403,EL73010402,EL73010401,EL73010308,EL73010307,EL73010306,EL73010305,EL73010304,EL73010303,EL73010302,EL73010301,EL73010213,EL73010212,EL73010211,EL73010210,EL73010209,EL73010208,EL73010207,EL73010206,EL73010205,EL73010204,EL73010203,EL73010202,EL73010201,EL73010112,EL73010111,EL73010110,EL73010109,EL73010108,EL73010107,EL73010106,EL73010105,EL73010104,EL73010103,EL73010102,EL73010101"	35.3661308288574	24.4778995513916	2011	"TRO_noRES"	394.039873028877	63546.2776	60241.0546875	"14397"	"55525"	55525	"gr"	"gr"	55525	55525	55525	"gr"
"Rethymno"	"EL73010414,EL73010413,EL73010412,EL73010411,EL73010410,EL73010409,EL73010408,EL73010407,EL73010406,EL73010405,EL73010404,EL73010403,EL73010402,EL73010401,EL73010308,EL73010307,EL73010306,EL73010305,EL73010304,EL73010303,EL73010302,EL73010301,EL73010213,EL73010212,EL73010211,EL73010210,EL73010209,EL73010208,EL73010207,EL73010206,EL73010205,EL73010204,EL73010203,EL73010202,EL73010201,EL73010112,EL73010111,EL73010110,EL73010109,EL73010108,EL73010107,EL73010106,EL73010105,EL73010104,EL73010103,EL73010102,EL73010101"	35.3661308288574	24.4778995513916	2011	"RCO"	394.039873028877	14933.58326	62672.85546875	"14397"	"55525"	55525	"gr"	"gr"	55525	55525	55525	"gr"
"Rethymno"	"EL73010414,EL73010413,EL73010412,EL73010411,EL73010410,EL73010409,EL73010408,EL73010407,EL73010406,EL73010405,EL73010404,EL73010403,EL73010402,EL73010401,EL73010308,EL73010307,EL73010306,EL73010305,EL73010304,EL73010303,EL73010302,EL73010301,EL73010213,EL73010212,EL73010211,EL73010210,EL73010209,EL73010208,EL73010207,EL73010206,EL73010205,EL73010204,EL73010203,EL73010202,EL73010201,EL73010112,EL73010111,EL73010110,EL73010109,EL73010108,EL73010107,EL73010106,EL73010105,EL73010104,EL73010103,EL73010102,EL73010101"	35.3661308288574	24.4778995513916	2015	"RCO"	394.039873028877	14085.7252	46622.87890625	"14397"	"55525"	55525	"gr"	"gr"	55525	55525	55525	"gr"
"Rethymno"	"EL73010414,EL73010413,EL73010412,EL73010411,EL73010410,EL73010409,EL73010408,EL73010407,EL73010406,EL73010405,EL73010404,EL73010403,EL73010402,EL73010401,EL73010308,EL73010307,EL73010306,EL73010305,EL73010304,EL73010303,EL73010302,EL73010301,EL73010213,EL73010212,EL73010211,EL73010210,EL73010209,EL73010208,EL73010207,EL73010206,EL73010205,EL73010204,EL73010203,EL73010202,EL73010201,EL73010112,EL73010111,EL73010110,EL73010109,EL73010108,EL73010107,EL73010106,EL73010105,EL73010104,EL73010103,EL73010102,EL73010101"	35.3661308288574	24.4778995513916	2015	"TRO_noRES"	394.039873028877	44724.1656	50560.96484375	"14397"	"55525"	55525	"gr"	"gr"	55525	55525	55525	"gr"
"Chania"	"EL74060412,EL74060411,EL74060410,EL74060409,EL74060407,EL74060405,EL74060404,EL74060403,EL74060402,EL74060401,EL74060112,EL74060111,EL74060109,EL74060108,EL74060107,EL74060106,EL74060105,EL74060103,EL74060101,EL74010703,EL74010702,EL74010701,EL74010604,EL74010603,EL74010602,EL74010601,EL74010506,EL74010505,EL74010504,EL74010503,EL74010502,EL74010501,EL74010405,EL74010404,EL74010403,EL74010402,EL74010401,EL74010302,EL74010301,EL74010205,EL74010204,EL74010203,EL74010202,EL74010201,EL74010101"	35.5124893188477	24.019100189209	2015	"TRO_noRES"	537.602988651116	230414.385	67316.421875	"19644"	"116845"	108642	"gr"	"gr"	108642	108642	108642	"gr"
"Chania"	"EL74060412,EL74060411,EL74060410,EL74060409,EL74060407,EL74060405,EL74060404,EL74060403,EL74060402,EL74060401,EL74060112,EL74060111,EL74060109,EL74060108,EL74060107,EL74060106,EL74060105,EL74060103,EL74060101,EL74010703,EL74010702,EL74010701,EL74010604,EL74010603,EL74010602,EL74010601,EL74010506,EL74010505,EL74010504,EL74010503,EL74010502,EL74010501,EL74010405,EL74010404,EL74010403,EL74010402,EL74010401,EL74010302,EL74010301,EL74010205,EL74010204,EL74010203,EL74010202,EL74010201,EL74010101"	35.5124893188477	24.019100189209	2015	"RCO"	537.602988651116	31724.406	67210.8515625	"19644"	"116845"	108642	"gr"	"gr"	108642	108642	108642	"gr"
"Chania"	"EL74060412,EL74060411,EL74060410,EL74060409,EL74060407,EL74060405,EL74060404,EL74060403,EL74060402,EL74060401,EL74060112,EL74060111,EL74060109,EL74060108,EL74060107,EL74060106,EL74060105,EL74060103,EL74060101,EL74010703,EL74010702,EL74010701,EL74010604,EL74010603,EL74010602,EL74010601,EL74010506,EL74010505,EL74010504,EL74010503,EL74010502,EL74010501,EL74010405,EL74010404,EL74010403,EL74010402,EL74010401,EL74010302,EL74010301,EL74010205,EL74010204,EL74010203,EL74010202,EL74010201,EL74010101"	35.5124893188477	24.019100189209	2019	"TRO_noRES"	537.602988651116	231747.984	69035.5078125	"19644"	"116845"	108642	"gr"	"gr"	108642	108642	108642	"gr"
"Chania"	"EL74060412,EL74060411,EL74060410,EL74060409,EL74060407,EL74060405,EL74060404,EL74060403,EL74060402,EL74060401,EL74060112,EL74060111,EL74060109,EL74060108,EL74060107,EL74060106,EL74060105,EL74060103,EL74060101,EL74010703,EL74010702,EL74010701,EL74010604,EL74010603,EL74010602,EL74010601,EL74010506,EL74010505,EL74010504,EL74010503,EL74010502,EL74010501,EL74010405,EL74010404,EL74010403,EL74010402,EL74010401,EL74010302,EL74010301,EL74010205,EL74010204,EL74010203,EL74010202,EL74010201,EL74010101"	35.5124893188477	24.019100189209	2019	"RCO"	537.602988651116	33394.068	56733.34765625	"19644"	"116845"	108642	"gr"	"gr"	108642	108642	108642	"gr"
"A Coruña"	"ES15030"	43.3711814880371	-8.39573955535889	2009	"RCO"	37.644996299968	146071.911	47373.46484375	"15473"	"245711"	245711	"es"	"es"	245711	245711	245711	"es"
"A Coruña"	"ES15030"	43.3711814880371	-8.39573955535889	2009	"TRO_noRES"	37.644996299968	236974.056	37765.296875	"15473"	"245711"	245711	"es"	"es"	245711	245711	245711	"es"
"Granada"	"ES18087"	37.1741981506348	-3.59872007369995	2007	"TRO_noRES"	88.4670573250561	512919.56577	104094.9609375	"12279"	"232462"	233648	"es"	"es"	233648	233648	233648	"es"
"Granada"	"ES18087"	37.1741981506348	-3.59872007369995	2007	"RCO"	88.4670573250561	84076.81281	99356.578125	"12279"	"232462"	233648	"es"	"es"	233648	233648	233648	"es"
"Granada"	"ES18087"	37.1741981506348	-3.59872007369995	2011	"RCO"	88.4670573250561	69483.298308	89700.8671875	"12279"	"232462"	233648	"es"	"es"	233648	233648	233648	"es"
"Granada"	"ES18087"	37.1741981506348	-3.59872007369995	2011	"TRO_noRES"	88.4670573250561	356706.80031	89431.3125	"12279"	"232462"	233648	"es"	"es"	233648	233648	233648	"es"
"Lleida"	"ES25120"	41.6173086313767	0.619248204492178	2005	"TRO_noRES"	212.679598511289	171676.44159	143317.5625	"12072"	"138956"	140403	"es"	"es"	140403	140403	140403	"es"
"Lleida"	"ES25120"	41.6173086313767	0.619248204492178	2005	"RCO"	212.679598511289	120256.72959	77769.3828125	"12072"	"138956"	140403	"es"	"es"	140403	140403	140403	"es"
"Lleida"	"ES25120"	41.6173086313767	0.619248204492178	2014	"RCO"	212.679598511289	98294.27736	70957.09375	"12072"	"138956"	140403	"es"	"es"	140403	140403	140403	"es"
"Lleida"	"ES25120"	41.6173086313767	0.619248204492178	2014	"TRO_noRES"	212.679598511289	129503.4684	116745.25	"12072"	"138956"	140403	"es"	"es"	140403	140403	140403	"es"
"Lleida"	"ES25120"	41.6173086313767	0.619248204492178	2018	"TRO_noRES"	212.679598511289	152166.240516	130066.1171875	"12072"	"138956"	140403	"es"	"es"	140403	140403	140403	"es"
"Lleida"	"ES25120"	41.6173086313767	0.619248204492178	2018	"RCO"	212.679598511289	104733.6371	75739.4375	"12072"	"138956"	140403	"es"	"es"	140403	140403	140403	"es"
"Getafe"	"ES28065"	40.305549621582	-3.73256993293762	2013	"RCO"	78.6700683974626	128142.822	185084.9375	"18597"	"183374"	183000	"es"	"es"	183000	183000	183000	"es"
"Getafe"	"ES28065"	40.305549621582	-3.73256993293762	2013	"TRO_noRES"	78.6700683974626	122096.86119	149221.390625	"18597"	"183374"	183000	"es"	"es"	183000	183000	183000	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2008	"TRO_noRES"	395.957407772962	1006418.508	433547.5	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2008	"RCO"	395.957407772962	90371.707	301157.8125	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2009	"RCO"	395.957407772962	93010.572	307338.90625	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2009	"TRO_noRES"	395.957407772962	950274.244	411208.125	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2010	"TRO_noRES"	395.957407772962	913791.391	400528.875	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2010	"RCO"	395.957407772962	94373.923	334132.90625	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2011	"RCO"	395.957407772962	81988.613	301927.78125	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2011	"TRO_noRES"	395.957407772962	849697.815	383995.46875	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2012	"TRO_noRES"	395.957407772962	795880.768	339785.75	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2012	"RCO"	395.957407772962	108054.797	294288.90625	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2013	"TRO_noRES"	395.957407772962	758135.98	341855.5	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2013	"RCO"	395.957407772962	108807.465	293335.96875	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2014	"TRO_noRES"	395.957407772962	768902.277	347029.1875	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2014	"RCO"	395.957407772962	106037.144	278423	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2015	"RCO"	395.957407772962	101480.164	320403.4375	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2015	"TRO_noRES"	395.957407772962	791837.972	358977.4375	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2016	"RCO"	395.957407772962	65495.974	335814.71875	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2016	"TRO_noRES"	395.957407772962	816309.602	368898.5	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2017	"TRO_noRES"	395.957407772962	813996.172	378001.875	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Málaga"	"ES29067"	36.7201995849609	-4.41492986679077	2017	"RCO"	395.957407772962	92805.919	311942.375	"11697"	"574654"	568305	"es"	"es"	568305	568305	568305	"es"
"Cartagena"	"ES30016"	37.6056518554688	-0.991289973258972	2008	"RCO"	560.838076392316	37818.076	178698.1875	"14856"	"214802"	213943	"es"	"es"	213943	213943	213943	"es"
"Cartagena"	"ES30016"	37.6056518554688	-0.991289973258972	2008	"TRO_noRES"	560.838076392316	377124.981	407237.21875	"14856"	"214802"	213943	"es"	"es"	213943	213943	213943	"es"
"Cartagena"	"ES30016"	37.6056518554688	-0.991289973258972	2017	"RCO"	560.838076392316	44101.362	183742.65625	"14856"	"214802"	213943	"es"	"es"	213943	213943	213943	"es"
"Cartagena"	"ES30016"	37.6056518554688	-0.991289973258972	2017	"TRO_noRES"	560.838076392316	325059.904	355753.53125	"14856"	"214802"	213943	"es"	"es"	213943	213943	213943	"es"
"Cartagena"	"ES30016"	37.6056518554688	-0.991289973258972	2016	"TRO_noRES"	560.838076392316	340687.267	347394.4375	"14856"	"214802"	213943	"es"	"es"	213943	213943	213943	"es"
"Cartagena"	"ES30016"	37.6056518554688	-0.991289973258972	2016	"RCO"	560.838076392316	40441.921	191678.421875	"14856"	"214802"	213943	"es"	"es"	213943	213943	213943	"es"
"Molina de Segura"	"ES30027"	38.0508995056152	-1.2109899520874	2008	"RCO"	170.105987500617	11230.778	72397.9375	"13868"	"71890"	72031	"es"	"es"	72031	72031	72031	"es"
"Molina de Segura"	"ES30027"	38.0508995056152	-1.2109899520874	2008	"TRO_noRES"	170.105987500617	120092.229	98283.2265625	"13868"	"71890"	72031	"es"	"es"	72031	72031	72031	"es"
"Molina de Segura"	"ES30027"	38.0508995056152	-1.2109899520874	2019	"TRO_noRES"	170.105987500617	82486.302	88782.046875	"13868"	"71890"	72031	"es"	"es"	72031	72031	72031	"es"
"Molina de Segura"	"ES30027"	38.0508995056152	-1.2109899520874	2019	"RCO"	170.105987500617	10814.599	72418.1796875	"13868"	"71890"	72031	"es"	"es"	72031	72031	72031	"es"
"Murcia"	"ES30030"	37.9832992553711	-1.13002002239227	2007	"TRO_noRES"	885.868802469799	908891.1282	718684.5625	"11707"	"453258"	439889	"es"	"es"	439889	439889	439889	"es"
"Murcia"	"ES30030"	37.9832992553711	-1.13002002239227	2007	"RCO"	885.868802469799	67925.09381	366139.65625	"11707"	"453258"	439889	"es"	"es"	439889	439889	439889	"es"
"Murcia"	"ES30030"	37.9832992553711	-1.13002002239227	2019	"TRO_noRES"	885.868802469799	663572.67738	617205.4375	"11707"	"453258"	439889	"es"	"es"	439889	439889	439889	"es"
"Murcia"	"ES30030"	37.9832992553711	-1.13002002239227	2019	"RCO"	885.868802469799	76123.489072	375241.125	"11707"	"453258"	439889	"es"	"es"	439889	439889	439889	"es"
"Murcia"	"ES30030"	37.9832992553711	-1.13002002239227	2015	"RCO"	885.868802469799	83309.07569	395766.1875	"11707"	"453258"	439889	"es"	"es"	439889	439889	439889	"es"
"Murcia"	"ES30030"	37.9832992553711	-1.13002002239227	2015	"TRO_noRES"	885.868802469799	640572.4927	570221.3125	"11707"	"453258"	439889	"es"	"es"	439889	439889	439889	"es"
"Alcoi"	"ES3009"	38.7729988098145	-0.5557000041008	2008	"TRO_noRES"	129.456470033712	57227.54511	54651.55078125	"13452"	"58994"	59675	"es"	"es"	59675	59675	59675	"es"
"Alcoi"	"ES3009"	38.7729988098145	-0.5557000041008	2008	"RCO"	129.456470033712	22506.65103	29369.1640625	"13452"	"58994"	59675	"es"	"es"	59675	59675	59675	"es"
"Benidorm"	"ES3031"	38.5386085510254	-0.128159999847412	2007	"TRO_noRES"	38.6668667682479	183817.791	38086.98046875	"17204"	"68721"	67558	"es"	"es"	67558	67558	67558	"es"
"Benidorm"	"ES3031"	38.5386085510254	-0.128159999847412	2007	"RCO"	38.6668667682479	31639.922	24196.69140625	"17204"	"68721"	67558	"es"	"es"	67558	67558	67558	"es"
"Elche"	"ES3065"	38.2652015686035	-0.698790013790131	2000	"TRO_noRES"	327.103381719874	624372.72591	220458.109375	"13246"	"232517"	228647	"es"	"es"	228647	228647	228647	"es"
"Elche"	"ES3065"	38.2652015686035	-0.698790013790131	2000	"RCO"	327.103381719874	27060.69737	170061.90625	"13246"	"232517"	228647	"es"	"es"	228647	228647	228647	"es"
"Elda"	"ES3066"	38.4795417785645	-0.797039985656738	2007	"RCO"	45.7730246095011	15424.87681	15602.65625	"16489"	"52618"	52620	"es"	"es"	52620	52620	52620	"es"
"Elda"	"ES3066"	38.4795417785645	-0.797039985656738	2007	"TRO_noRES"	45.7730246095011	13321.88445	14398.986328125	"16489"	"52618"	52620	"es"	"es"	52620	52620	52620	"es"
"Orihuela"	"ES3099"	38.0839691162109	-0.944999992847443	2007	"RCO"	365.314179609854	19600.8876	92360.234375	"15208"	"77414"	76778	"es"	"es"	76778	76778	76778	"es"
"Orihuela"	"ES3099"	38.0839691162109	-0.944999992847443	2007	"TRO_noRES"	365.314179609854	240253.8507	163702.09375	"15208"	"77414"	76778	"es"	"es"	76778	76778	76778	"es"
"Palencia"	"ES34120"	42.0125007629395	-4.53116989135742	2010	"TRO_noRES"	95.474875399123	23898.3663	57393.00390625	"13879"	"78412"	81198	"es"	"es"	81198	81198	81198	"es"
"Palencia"	"ES34120"	42.0125007629395	-4.53116989135742	2010	"RCO"	95.474875399123	111230.9238	26973.072265625	"13879"	"78412"	81198	"es"	"es"	81198	81198	81198	"es"
"Santa Lucía de Tirajana"	"ES35022"	27.8444900512695	-15.4508600234985	2012	"TRO_noRES"	63.2932239621316	99304.597119346	25036.09375	"20411"	"73328"	69178	"es"	"es"	69178	69178	69178	"es"
"Santa Lucía de Tirajana"	"ES35022"	27.8444900512695	-15.4508600234985	2012	"RCO"	63.2932239621316	4443.32990690126	22345.265625	"20411"	"73328"	69178	"es"	"es"	69178	69178	69178	"es"
"San Cristóbal de La Laguna"	"ES38023"	28.4874000549316	-16.3159103393555	2008	"TRO_noRES"	103.146158020691	234422.9544	89088.6640625	"16971"	NA	NA	NA	"es"	155549	155549	155549	"es"
"San Cristóbal de La Laguna"	"ES38023"	28.4874000549316	-16.3159103393555	2008	"RCO"	103.146158020691	13540.644	60380.49609375	"16971"	NA	NA	NA	"es"	155549	155549	155549	"es"
"Santander"	"ES39075"	43.461799621582	-3.8094699382782	2006	"TRO_noRES"	35.5333573683469	162408.6063	70437.0234375	"11750"	"172539"	182700	"es"	"es"	182700	182700	182700	"es"
"Santander"	"ES39075"	43.461799621582	-3.8094699382782	2006	"RCO"	35.5333573683469	11861.99956	52722.7734375	"11750"	"172539"	182700	"es"	"es"	182700	182700	182700	"es"
"Santander"	"ES39075"	43.461799621582	-3.8094699382782	2015	"RCO"	35.5333573683469	128266.722	45359.06640625	"11750"	"172539"	182700	"es"	"es"	182700	182700	182700	"es"
"Santander"	"ES39075"	43.461799621582	-3.8094699382782	2015	"TRO_noRES"	35.5333573683469	42832.482	57898.41015625	"11750"	"172539"	182700	"es"	"es"	182700	182700	182700	"es"
"Paterna"	"ES46190"	39.5005989074707	-0.439500004053116	2009	"RCO"	36.1750516498321	306.6288	50956.359375	"11933"	"70195"	68547	"es"	"es"	68547	68547	68547	"es"
"Paterna"	"ES46190"	39.5005989074707	-0.439500004053116	2009	"TRO_noRES"	36.1750516498321	2781.5389	76551.6328125	"11933"	"70195"	68547	"es"	"es"	68547	68547	68547	"es"
"Torrent, VLC"	"ES46244"	39.4333000183105	-0.466699987649918	2012	"RCO"	69.6247572205052	14084.41068	68535.484375	"18684"	"82208"	81402	"es"	"es"	81402	81402	81402	"es"
"Torrent, VLC"	"ES46244"	39.4333000183105	-0.466699987649918	2012	"TRO_noRES"	69.6247572205052	117277.07216	99937.3203125	"18684"	"82208"	81402	"es"	"es"	81402	81402	81402	"es"
"Torrent, VLC"	"ES46244"	39.4333000183105	-0.466699987649918	2016	"TRO_noRES"	69.6247572205052	127154.81672	108579.171875	"18684"	"82208"	81402	"es"	"es"	81402	81402	81402	"es"
"Torrent, VLC"	"ES46244"	39.4333000183105	-0.466699987649918	2016	"RCO"	69.6247572205052	13160.62221	73881.078125	"18684"	"82208"	81402	"es"	"es"	81402	81402	81402	"es"
"Ávila"	"ES5019"	40.6566696166992	-4.700119972229	2013	"RCO"	231.286718197964	88631.4928	35502.2421875	"17653"	"57744"	58915	"es"	"es"	58915	58915	58915	"es"
"Ávila"	"ES5019"	40.6566696166992	-4.700119972229	2013	"TRO_noRES"	231.286718197964	85737.1371	72563.578125	"17653"	"57744"	58915	"es"	"es"	58915	58915	58915	"es"
"Zaragoza"	"ES50297"	41.6562881469727	-0.876540005207062	2005	"TRO_noRES"	974.867618432306	501957.07584	630336.375	"14326"	"674997"	706904	"es"	"es"	706904	706904	706904	"es"
"Zaragoza"	"ES50297"	41.6562881469727	-0.876540005207062	2005	"RCO"	974.867618432306	483893.08568	506067.59375	"14326"	"674997"	706904	"es"	"es"	706904	706904	706904	"es"
"Zaragoza"	"ES50297"	41.6562881469727	-0.876540005207062	2015	"RCO"	974.867618432306	459526.5112	484968.46875	"14326"	"674997"	706904	"es"	"es"	706904	706904	706904	"es"
"Zaragoza"	"ES50297"	41.6562881469727	-0.876540005207062	2015	"TRO_noRES"	974.867618432306	524002.8976	531545.75	"14326"	"674997"	706904	"es"	"es"	706904	706904	706904	"es"
"Zaragoza"	"ES50297"	41.6562881469727	-0.876540005207062	2019	"RCO"	974.867618432306	527184.172	448075.84375	"14326"	"674997"	706904	"es"	"es"	706904	706904	706904	"es"
"Zaragoza"	"ES50297"	41.6562881469727	-0.876540005207062	2019	"TRO_noRES"	974.867618432306	444278.357	576899.25	"14326"	"674997"	706904	"es"	"es"	706904	706904	706904	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2008	"TRO_noRES"	1441.09684089445	476303.95338	262953.9375	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2008	"RCO"	1441.09684089445	41823.96985	147623.25	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2009	"TRO_noRES"	1441.09684089445	459758.42664	250136.34375	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2009	"RCO"	1441.09684089445	50494.34681	150304.15625	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2010	"RCO"	1441.09684089445	53372.34221	158314.0625	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2010	"TRO_noRES"	1441.09684089445	456599.58717	244100.875	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2011	"RCO"	1441.09684089445	49773.50383	150012.140625	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2011	"TRO_noRES"	1441.09684089445	432843.09366	233651.171875	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
"Badajoz"	"ES6015"	38.8926010131836	-6.9584698677063	2012	"RCO"	1441.09684089445	54060.85147	150109.953125	"16821"	"150702"	152270	"es"	"es"	152270	152270	152270	"es"
